coverage_id,canonical_id,disposition,task_id,task_key,area,note
FORM-06.CalculateCasterLevel,FORM-06.CalculateCasterLevel,planned,8067,magic.cast-formulas,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-06.FatigueDamage,FORM-06.FatigueDamage,planned,8045,movement.consequences,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-06.GetEffectFlags,FORM-06.GetEffectFlags,planned,8067,magic.cast-formulas,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-06.GetElementType,FORM-06.GetElementType,planned,8067,magic.cast-formulas,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-06.GetResistanceModifier,FORM-06.GetResistanceModifier,planned,8067,magic.cast-formulas,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-06.GetToleranceFlag,FORM-06.GetToleranceFlag,planned,8067,magic.cast-formulas,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-06.InflictDisease,FORM-06.InflictDisease,planned,8006,magic.diseases-a-f,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-06.InflictPoison,FORM-06.InflictPoison,planned,8068,magic.poison,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-06.ModifyEffectAmount,FORM-06.ModifyEffectAmount,planned,8067,magic.cast-formulas,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-06.OnMonsterHit,FORM-06.OnMonsterHit,planned,8142,combat.on_hit,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-06.SavingThrow,FORM-06.SavingThrow,planned,8067,magic.cast-formulas,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-07.GetEnemyEntityEnemyGroup,FORM-07.GetEnemyEntityEnemyGroup,planned,7945,actor.lifecycle,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-07.GetEnemyEntityLanguageSkill,FORM-07.GetEnemyEntityLanguageSkill,planned,7945,actor.lifecycle,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-07.GetEnemyEntityWeightInClassicUnits,FORM-07.GetEnemyEntityWeightInClassicUnits,planned,7945,actor.lifecycle,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-07.RollEnemyClassMaxHealth,FORM-07.RollEnemyClassMaxHealth,planned,7945,actor.lifecycle,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-07.RollRandomSpawn_Dungeon,FORM-07.RollRandomSpawn_Dungeon,planned,8002,world.encounters,8,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-07.RollRandomSpawn_LocationNight,FORM-07.RollRandomSpawn_LocationNight,planned,8002,world.encounters,8,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-07.RollRandomSpawn_WildernessDay,FORM-07.RollRandomSpawn_WildernessDay,planned,8002,world.encounters,8,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-07.RollRandomSpawn_WildernessNight,FORM-07.RollRandomSpawn_WildernessNight,planned,8002,world.encounters,8,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-08.GenerateBuildingName,FORM-08.GenerateBuildingName,planned,7946,world.sites,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-08.GetHolidayId,FORM-08.GetHolidayId,planned,7936,state.time,2,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-09.ApplyRegionalPriceAdjustment,FORM-09.ApplyRegionalPriceAdjustment,planned,8021,economy.prices,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-09.CalculateBankLoanRepayment,FORM-09.CalculateBankLoanRepayment,planned,8064,bank.loans,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-09.CalculateCost,FORM-09.CalculateCost,planned,8021,economy.prices,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-09.CalculateDaedraSummoningChance,FORM-09.CalculateDaedraSummoningChance,planned,8103,magic.summoning,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-09.CalculateDaedraSummoningCost,FORM-09.CalculateDaedraSummoningCost,planned,8103,magic.summoning,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-09.CalculateItemIdentifyCost,FORM-09.CalculateItemIdentifyCost,planned,8057,service.identify,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-09.CalculateItemRepairCost,FORM-09.CalculateItemRepairCost,planned,8056,service.repair,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-09.CalculateItemRepairTime,FORM-09.CalculateItemRepairTime,planned,8056,service.repair,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-09.CalculateMaxBankLoan,FORM-09.CalculateMaxBankLoan,planned,8064,bank.loans,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-09.CalculateRoomCost,FORM-09.CalculateRoomCost,planned,8088,service.lodging,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-09.CalculateTradePrice,FORM-09.CalculateTradePrice,planned,8021,economy.prices,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-09.RandomizeInitialRegionalPrices,FORM-09.RandomizeInitialRegionalPrices,planned,8021,economy.prices,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-09.UpdateRegionalPrices,FORM-09.UpdateRegionalPrices,planned,8021,economy.prices,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-10.IsItemStackable,FORM-10.IsItemStackable,planned,7989,item.weight_money,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-10.RandomArmorMaterial,FORM-10.RandomArmorMaterial,planned,7977,item.factory,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-10.RandomMaterial,FORM-10.RandomMaterial,planned,7977,item.factory,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-11.ApplyTargetCostMultiplier,FORM-11.ApplyTargetCostMultiplier,planned,8039,magic.construction_costs,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-11.CalculateCastingCost,FORM-11.CalculateCastingCost,planned,8067,magic.cast-formulas,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-11.CalculateEffectCosts,FORM-11.CalculateEffectCosts,planned,8039,magic.construction_costs,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-11.CalculateTotalEffectCosts,FORM-11.CalculateTotalEffectCosts,planned,8039,magic.construction_costs,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-11.GetArmorEnchantmentMultiplier,FORM-11.GetArmorEnchantmentMultiplier,planned,8039,magic.construction_costs,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-11.GetItemEnchantmentPower,FORM-11.GetItemEnchantmentPower,planned,8039,magic.construction_costs,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-11.GetSpellEnchantPtCost,FORM-11.GetSpellEnchantPtCost,planned,8039,magic.construction_costs,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-11.GetWeaponEnchantmentMultiplier,FORM-11.GetWeaponEnchantmentMultiplier,planned,8039,magic.construction_costs,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-11.getCostFromSettings,FORM-11.getCostFromSettings,planned,8039,magic.construction_costs,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-12.RegisterOverride,FORM-12.RegisterOverride,excluded,,,,Excluded donor mod override registration.
G0B00Y00,G0B00Y00,planned,8034,quest.corpus.temples,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
H0B00Y00,H0B00Y00,planned,8034,quest.corpus.temples,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
I0B00Y00,I0B00Y00,planned,8034,quest.corpus.temples,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
J0B00Y00,J0B00Y00,planned,8034,quest.corpus.temples,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
K0C00Y00,K0C00Y00,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
K0C00Y02,K0C00Y02,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
K0C00Y03,K0C00Y03,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
K0C00Y04,K0C00Y04,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
K0C00Y05,K0C00Y05,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
K0C00Y06,K0C00Y06,planned,8038,quest.corpus.disabled-classic,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
K0C00Y07,K0C00Y07,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
K0C00Y08,K0C00Y08,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
K0C00Y09,K0C00Y09,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
K0C01Y00,K0C01Y00,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
K0C01Y10,K0C01Y10,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
K0C0XY01,K0C0XY01,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
K0C30Y03,K0C30Y03,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
L0A01L00,L0A01L00,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
L0B00Y00,L0B00Y00,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
L0B00Y01,L0B00Y01,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
L0B00Y02,L0B00Y02,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
L0B00Y03,L0B00Y03,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
L0B10Y01,L0B10Y01,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
L0B10Y03,L0B10Y03,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
L0B20Y02,L0B20Y02,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
L0B30Y03,L0B30Y03,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
L0B30Y09,L0B30Y09,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
L0B40Y04,L0B40Y04,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
L0B50Y11,L0B50Y11,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
L0B60Y10,L0B60Y10,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0B00Y00,M0B00Y00,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0B00Y06,M0B00Y06,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0B00Y07,M0B00Y07,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0B00Y15,M0B00Y15,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0B00Y16,M0B00Y16,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0B00Y17,M0B00Y17,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0B11Y18,M0B11Y18,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0B1XY01,M0B1XY01,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0B20Y02,M0B20Y02,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0B21Y19,M0B21Y19,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0B30Y03,M0B30Y03,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0B30Y04,M0B30Y04,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0B30Y08,M0B30Y08,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0B40Y04,M0B40Y04,planned,8008,quest.import.original-comparison,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0B40Y05,M0B40Y05,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0B50Y09,M0B50Y09,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0B60Y10,M0B60Y10,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0C00Y11,M0C00Y11,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0C00Y12,M0C00Y12,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0C00Y13,M0C00Y13,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
M0C00Y14,M0C00Y14,planned,8032,quest.corpus.fighters,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-001,MAG-001,planned,7983,magic.lifecycle,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-002,MAG-002,planned,8089,magic.casting,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-003,MAG-003,planned,7994,magic.effect-time-save,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-004.Climbing,MAG-004.Climbing,planned,8113,magic.alteration-mobility,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-004.ElementalResistance,MAG-004.ElementalResistance,planned,8112,magic.alteration-resistance-shield,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-004.Jumping,MAG-004.Jumping,planned,8113,magic.alteration-mobility,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-004.Paralyze,MAG-004.Paralyze,planned,8114,magic.alteration-paralysis,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-004.Shield,MAG-004.Shield,planned,8112,magic.alteration-resistance-shield,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-004.Slowfall,MAG-004.Slowfall,planned,8113,magic.alteration-mobility,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-004.WaterBreathing,MAG-004.WaterBreathing,planned,8113,magic.alteration-mobility,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-005.ContinuousDamageFatigue,MAG-005.ContinuousDamageFatigue,planned,8116,magic.destruction-continuous,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-005.ContinuousDamageHealth,MAG-005.ContinuousDamageHealth,planned,8116,magic.destruction-continuous,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-005.ContinuousDamageSpellPoints,MAG-005.ContinuousDamageSpellPoints,planned,8116,magic.destruction-continuous,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-005.DamageFatigue,MAG-005.DamageFatigue,planned,8115,magic.destruction-immediate,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-005.DamageHealth,MAG-005.DamageHealth,planned,8115,magic.destruction-immediate,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-005.DamageSpellPoints,MAG-005.DamageSpellPoints,planned,8115,magic.destruction-immediate,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-005.Disintegrate,MAG-005.Disintegrate,planned,8115,magic.destruction-immediate,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.DrainAgility,MAG-006.DrainAgility,planned,8117,magic.drain-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.DrainEffect,MAG-006.DrainEffect,planned,8117,magic.drain-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.DrainEndurance,MAG-006.DrainEndurance,planned,8117,magic.drain-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.DrainIntelligence,MAG-006.DrainIntelligence,planned,8117,magic.drain-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.DrainLuck,MAG-006.DrainLuck,planned,8117,magic.drain-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.DrainPersonality,MAG-006.DrainPersonality,planned,8117,magic.drain-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.DrainSpeed,MAG-006.DrainSpeed,planned,8117,magic.drain-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.DrainStrength,MAG-006.DrainStrength,planned,8117,magic.drain-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.DrainWillpower,MAG-006.DrainWillpower,planned,8117,magic.drain-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.TransferAgility,MAG-006.TransferAgility,planned,8145,magic.transfer-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.TransferEffect,MAG-006.TransferEffect,planned,8145,magic.transfer-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.TransferEndurance,MAG-006.TransferEndurance,planned,8145,magic.transfer-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.TransferFatigue,MAG-006.TransferFatigue,planned,8118,magic.transfer-vitals,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.TransferHealth,MAG-006.TransferHealth,planned,8118,magic.transfer-vitals,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.TransferIntelligence,MAG-006.TransferIntelligence,planned,8145,magic.transfer-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.TransferLuck,MAG-006.TransferLuck,planned,8145,magic.transfer-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.TransferPersonality,MAG-006.TransferPersonality,planned,8145,magic.transfer-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.TransferSpeed,MAG-006.TransferSpeed,planned,8145,magic.transfer-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.TransferStrength,MAG-006.TransferStrength,planned,8145,magic.transfer-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-006.TransferWillpower,MAG-006.TransferWillpower,planned,8145,magic.transfer-attributes,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-007.VampiricFortifyEffect,MAG-007.VampiricFortifyEffect,excluded,,,,DFU-only/WIP helper explicitly unused by any effect; no original-baseline caller or behavioral decision exists.
MAG-008.CureDisease,MAG-008.CureDisease,planned,8146,magic.restoration-cures,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.CureParalyzation,MAG-008.CureParalyzation,planned,8146,magic.restoration-cures,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.CurePoison,MAG-008.CurePoison,planned,8146,magic.restoration-cures,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.FortifyAgility,MAG-008.FortifyAgility,planned,8119,magic.restoration-fortify,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.FortifyEffect,MAG-008.FortifyEffect,planned,8119,magic.restoration-fortify,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.FortifyEndurance,MAG-008.FortifyEndurance,planned,8119,magic.restoration-fortify,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.FortifyIntelligence,MAG-008.FortifyIntelligence,planned,8119,magic.restoration-fortify,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.FortifyLuck,MAG-008.FortifyLuck,planned,8119,magic.restoration-fortify,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.FortifyPersonality,MAG-008.FortifyPersonality,planned,8119,magic.restoration-fortify,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.FortifySpeed,MAG-008.FortifySpeed,planned,8119,magic.restoration-fortify,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.FortifyStrength,MAG-008.FortifyStrength,planned,8119,magic.restoration-fortify,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.FortifyWillpower,MAG-008.FortifyWillpower,planned,8119,magic.restoration-fortify,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.FreeAction,MAG-008.FreeAction,planned,8120,magic.restoration-recovery-defense,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.HealAgility,MAG-008.HealAgility,planned,8147,magic.restoration-healing,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.HealEffect,MAG-008.HealEffect,planned,8147,magic.restoration-healing,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.HealEndurance,MAG-008.HealEndurance,planned,8147,magic.restoration-healing,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.HealFatigue,MAG-008.HealFatigue,planned,8147,magic.restoration-healing,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.HealHealth,MAG-008.HealHealth,planned,8147,magic.restoration-healing,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.HealIntelligence,MAG-008.HealIntelligence,planned,8147,magic.restoration-healing,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.HealLuck,MAG-008.HealLuck,planned,8147,magic.restoration-healing,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.HealPersonality,MAG-008.HealPersonality,planned,8147,magic.restoration-healing,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.HealSpeed,MAG-008.HealSpeed,planned,8147,magic.restoration-healing,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.HealSpellPoints,MAG-008.HealSpellPoints,planned,8147,magic.restoration-healing,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.HealStrength,MAG-008.HealStrength,planned,8147,magic.restoration-healing,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.HealWillpower,MAG-008.HealWillpower,planned,8147,magic.restoration-healing,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.Regenerate,MAG-008.Regenerate,planned,8120,magic.restoration-recovery-defense,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-008.SpellAbsorption,MAG-008.SpellAbsorption,planned,8120,magic.restoration-recovery-defense,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-009.ChameleonNormal,MAG-009.ChameleonNormal,planned,8121,magic.illusion-concealment,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-009.ChameleonTrue,MAG-009.ChameleonTrue,planned,8121,magic.illusion-concealment,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-009.ConcealmentEffect,MAG-009.ConcealmentEffect,planned,8121,magic.illusion-concealment,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-009.InvisibilityNormal,MAG-009.InvisibilityNormal,planned,8121,magic.illusion-concealment,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-009.InvisibilityTrue,MAG-009.InvisibilityTrue,planned,8121,magic.illusion-concealment,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-009.LightNormal,MAG-009.LightNormal,planned,8122,magic.illusion-light-morph,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-009.MageLight,MAG-009.MageLight,excluded,,,,DFU-only/demo custom glow with reflective enumeration disabled; its five visual variants are not original-baseline behavior.
MAG-009.MorphSelf,MAG-009.MorphSelf,planned,8122,magic.illusion-light-morph,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-009.ShadowNormal,MAG-009.ShadowNormal,planned,8121,magic.illusion-concealment,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-009.ShadowTrue,MAG-009.ShadowTrue,planned,8121,magic.illusion-concealment,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-010.ComprehendLanguages,MAG-010.ComprehendLanguages,planned,8123,magic.mysticism-language-dispel,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-010.CreateItem,MAG-010.CreateItem,planned,8124,magic.mysticism-item-soul,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-010.DispelDaedra,MAG-010.DispelDaedra,planned,8123,magic.mysticism-language-dispel,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-010.DispelMagic,MAG-010.DispelMagic,planned,8123,magic.mysticism-language-dispel,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-010.DispelUndead,MAG-010.DispelUndead,planned,8123,magic.mysticism-language-dispel,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-010.Lock,MAG-010.Lock,planned,8125,magic.mysticism-lock-open,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-010.Open,MAG-010.Open,planned,8125,magic.mysticism-lock-open,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-010.Silence,MAG-010.Silence,planned,8126,magic.mysticism-silence-teleport,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-010.SoulTrap,MAG-010.SoulTrap,planned,8124,magic.mysticism-item-soul,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-010.Teleport,MAG-010.Teleport,planned,8126,magic.mysticism-silence-teleport,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-011.CharmEffect,MAG-011.CharmEffect,planned,8128,magic.thaumaturgy-social-identify,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-011.DetectEffect,MAG-011.DetectEffect,planned,8127,magic.thaumaturgy-detection,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-011.DetectEnemy,MAG-011.DetectEnemy,planned,8127,magic.thaumaturgy-detection,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-011.DetectMagic,MAG-011.DetectMagic,planned,8127,magic.thaumaturgy-detection,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-011.DetectTreasure,MAG-011.DetectTreasure,planned,8127,magic.thaumaturgy-detection,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-011.Identify,MAG-011.Identify,planned,8128,magic.thaumaturgy-social-identify,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
